timestamp,price_eur_per_mwh,weather_condition_code,weather_radiation_J_per_hr_cm2,cloud_cover_high_pct,weather_icon_code,air_pressure_hPa,cloud_cover_low_pct,cloud_cover_mid_pct,precipitation_mm_per_h,humidity_pct,temperature_celsius,cloud_cover_total_pct,visibility_meters,wind_direction_degrees,wind_speed_m_per_s,wind_speed_beaufort,wind_speed_knots,wind_speed_km_per_h,air_pressure_mmHg,air_pressure_inHg,weather_radiation_W_per_m2,sun_azimuth_degrees,sun_elevation_degrees,sun_radiation_J_per_hr_cm2,sun_radiation_W_per_m2,sun_cloud_high_pct,sun_cloud_low_pct,sun_cloud_mid_pct,sun_precipitation_mm_per_h,sun_sunshine_minutes,sun_cloud_total_pct,sun_station_temp_celsius,sun_visibility_meters,air_quality_index
2024-06-05 10:00:00+00:00,37.54,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 11:00:00+00:00,24.26,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 12:00:00+00:00,20.93,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 13:00:00+00:00,25,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 14:00:00+00:00,49.56,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 15:00:00+00:00,67.36,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 16:00:00+00:00,93.76,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 17:00:00+00:00,118.48,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 18:00:00+00:00,140.28,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 19:00:00+00:00,144.45,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 20:00:00+00:00,131.54,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 21:00:00+00:00,103.65,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 22:00:00+00:00,87.18,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-05 23:00:00+00:00,80.6,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 00:00:00+00:00,76.92,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 01:00:00+00:00,74.65,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 02:00:00+00:00,79.83,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 03:00:00+00:00,89.31,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 04:00:00+00:00,112,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 05:00:00+00:00,117.3,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 06:00:00+00:00,96.83,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 07:00:00+00:00,71.24,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 08:00:00+00:00,57.8,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 09:00:00+00:00,30.3,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 10:00:00+00:00,25.2,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 11:00:00+00:00,19.67,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 12:00:00+00:00,20.93,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 13:00:00+00:00,30.98,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 14:00:00+00:00,53.75,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 15:00:00+00:00,74.62,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 16:00:00+00:00,89.92,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 17:00:00+00:00,111.5,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 18:00:00+00:00,148.44,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 19:00:00+00:00,150.02,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 20:00:00+00:00,123.77,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 21:00:00+00:00,100,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 22:00:00+00:00,97.72,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-06 23:00:00+00:00,93.11,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 00:00:00+00:00,91,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 01:00:00+00:00,90.09,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 02:00:00+00:00,90.11,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 03:00:00+00:00,86.04,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 04:00:00+00:00,107.96,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 05:00:00+00:00,109.36,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 06:00:00+00:00,98.6,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 07:00:00+00:00,77.4,3,135,100,3,1018.7,0,0,0,70,13,100,50000,230,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 08:00:00+00:00,58.56,3,204,99,3,1018.9,21,0,0,62,15,99,50000,246,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 09:00:00+00:00,41.39,3,234,96,3,1018.8,12,0,0,57,17,96,50000,243,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 10:00:00+00:00,33.91,3,283,27,3,1018.7,55,0,0,53,18,67,50000,252,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 11:00:00+00:00,25.36,2,233,35,2,1018.7,88,0,0,50,18,93,50000,263,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 12:00:00+00:00,17.41,3,197,23,3,1018.5,73,0,0,53,18,79,50000,268,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 13:00:00+00:00,14.1,3,231,0,3,1018.2,68,0,0,54,19,68,50000,266,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 14:00:00+00:00,26,3,204,0,3,1017.9,34,0,0,55,19,34,50000,275,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 15:00:00+00:00,60.09,3,184,0,3,1017.5,37,0,0,54,19,37,50000,274,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 16:00:00+00:00,81.13,3,125,0,3,1017,25,0,0,53,19,25,50000,275,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 17:00:00+00:00,102,5,89,0,7,1016.9,0,0,0,50,18,0,50000,285,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 18:00:00+00:00,119.67,5,42,0,7,1016.8,0,0,0,52,17,0,50000,291,3,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 19:00:00+00:00,133.87,6,8,0,8,1016.8,0,0,0,55,16,0,50000,281,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 20:00:00+00:00,112.69,6,0,0,8,1016.8,0,0,0,61,15,0,50000,228,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-07 21:00:00+00:00,90,6,0,0,8,1016.7,0,0,0,68,14,0,50000,251,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 10:00:00+00:00,-9.9,2,120,0,2,1011.3,100,0,0,65,17,100,50000,257,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 11:00:00+00:00,-23,2,178,0,2,1011.1,99,0,0,63,17,99,50000,252,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 12:00:00+00:00,-29.31,2,57,0,2,1011,92,0,0,67,17,92,50000,250,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 13:00:00+00:00,-20,2,154,0,2,1010.8,98,0,0.1,64,17,98,50000,258,6,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 14:00:00+00:00,-7.46,2,154,3,2,1010.6,98,0,0,60,17,98,50000,261,6,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 15:00:00+00:00,2,2,82,8,2,1010.5,100,0,0,61,17,100,50000,281,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 16:00:00+00:00,44.38,2,87,0,2,1010.5,98,0,0,64,17,98,50000,288,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 17:00:00+00:00,66.37,2,55,0,2,1010.8,100,0,0,62,17,100,50000,292,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 18:00:00+00:00,93.11,2,14,0,2,1011.2,100,0,0.1,72,16,100,50000,309,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 19:00:00+00:00,99.9,2,1,0,2,1011.8,85,0,0,77,14,85,50000,311,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 20:00:00+00:00,108.24,6,0,0,8,1012.3,0,0,0,82,13,0,50000,305,2,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 21:00:00+00:00,83.6,6,0,0,8,1012.6,0,0,0,85,12,0,50000,278,2,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 22:00:00+00:00,69.02,6,0,0,8,1012.9,0,0,0,87,11,0,50000,280,2,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-08 23:00:00+00:00,55.96,5,0,0,7,1012.9,0,0,0,94,9,0,50000,259,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 00:00:00+00:00,37.58,5,0,0,7,1012.8,0,0,0,94,9,0,6141,252,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 01:00:00+00:00,15.48,5,0,0,7,1012.7,0,0,0,95,8,0,3862,235,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 02:00:00+00:00,17.63,5,0,0,7,1012.5,1,0,0,96,8,1,3044,226,1,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 03:00:00+00:00,12.55,3,5,0,3,1012.2,38,0,0,96,8,38,3732,235,2,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 04:00:00+00:00,9.32,3,26,0,3,1011.9,58,0,0,93,8,58,50000,228,2,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 05:00:00+00:00,3,2,53,0,2,1011.5,100,0,0,89,8,100,50000,225,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 06:00:00+00:00,0.02,2,74,0,2,1011.3,97,0,0,82,11,97,50000,235,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 07:00:00+00:00,-1.97,2,129,0,2,1011,94,0,0,79,13,94,50000,258,4,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 08:00:00+00:00,-7.48,3,191,0,3,1010.8,63,0,0,69,15,63,50000,268,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 09:00:00+00:00,-15.42,3,232,0,3,1010.7,58,0,0,62,16,58,50000,269,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 10:00:00+00:00,-36.21,3,275,0,3,1010.5,18,0,0,54,17,18,50000,266,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 11:00:00+00:00,-46.16,5,307,0,7,1010.2,2,0,0,44,17,2,50000,272,6,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 12:00:00+00:00,-45.78,3,299,0,3,1010,16,0,0,42,18,16,50000,276,7,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 13:00:00+00:00,-28.68,3,277,0,3,1009.7,19,0,0,42,18,19,50000,281,7,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 14:00:00+00:00,-5.38,3,234,0,3,1009.6,18,0,0,43,18,18,50000,290,7,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 15:00:00+00:00,0.52,3,189,0,3,1009.6,34,0,0,45,17,34,50000,297,6,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 16:00:00+00:00,40,3,134,0,3,1010,16,0,0,52,16,16,50000,295,5,2,6,10.8,742,29.21,3,289.12,14.37,206,571,0,5,2,0,0,5,15,25000,2
2024-06-09 17:00:00+00:00,87.29,5,90,0,7,1009.8,0,0,0,49,15,0,50000,295,5,2,6,10.8,742,29.21,3,300.27,5.99,43,120,0,10,5,0,0,10,14,25000,2
2024-06-09 18:00:00+00:00,102.43,5,44,0,7,1009.7,0,0,0,53,15,0,50000,296,4,2,6,10.8,742,29.21,3,311.89,-1.47,25,69,1,43,5,0,47,43,12,25000,2
2024-06-09 19:00:00+00:00,121.48,6,8,0,8,1009.7,0,0,0,59,14,0,50000,282,2,2,6,10.8,742,29.21,3,324.28,-7.63,17,46,8,90,2,0,0,90,11,25000,2
2024-06-09 20:00:00+00:00,117.03,6,0,0,8,1009.8,0,0,0,64,13,0,50000,298,2,2,6,10.8,742,29.21,3,337.53,-12.12,0,0,56,100,44,0,0,100,11,25000,2
2024-06-09 21:00:00+00:00,96.18,3,0,74,3,1010,4,0,0,68,12,75,50000,271,1,2,6,10.8,742,29.21,3,351.49,-14.58,0,0,7,100,5,0,0,100,11,25000,2
2024-06-09 22:00:00+00:00,75.92,3,0,100,3,1010,0,0,0,72,11,100,50000,245,2,2,6,10.8,742,29.21,3,5.75,-14.8,0,0,100,100,96,0,0,100,11,25000,2
2024-06-09 23:00:00+00:00,65.11,3,0,90,3,1009.3,0,0,0,79,11,90,50000,244,2,2,6,10.8,742,29.21,3,19.8,-12.76,0,0,30,100,73,0,0,100,11,25000,2
2024-06-10 00:00:00+00:00,66.21,3,0,97,3,1008.9,17,8,0,81,10,98,50000,248,2,2,6,10.8,742,29.21,3,33.2,-8.63,0,0,100,100,100,0,0,100,11,25000,2
2024-06-10 01:00:00+00:00,61.52,2,0,0,2,1008.3,100,0,0,82,10,100,50000,243,1,2,6,10.8,742,29.21,3,45.75,-2.76,0,0,100,100,100,0.1,0,100,11,17762,2
2024-06-10 02:00:00+00:00,59.57,2,0,22,2,1007.9,100,0,0,82,10,100,50000,234,2,2,6,10.8,742,29.21,3,57.51,4.48,0,0,100,100,100,0.1,0,100,11,22072,2
2024-06-10 03:00:00+00:00,74.75,3,3,100,3,1007.7,48,85,0,83,9,100,50000,230,1,2,6,10.8,742,29.21,3,68.71,12.71,0,0,100,100,100,0.1,0,100,11,18304,2
2024-06-10 04:00:00+00:00,105.27,1,7,100,1,1007.5,100,100,0.2,86,9,100,21186,213,2,2,6,10.8,742,29.21,3,79.78,21.59,1,3,100,100,100,0,0,100,11,16896,2
2024-06-10 05:00:00+00:00,177.36,1,2,100,1,1007.1,100,100,1.8,90,10,100,6627,205,3,2,6,10.8,742,29.21,3,91.26,30.79,9,26,100,100,100,0,0,100,11,10225,2
2024-06-10 06:00:00+00:00,158.81,1,5,100,1,1007,100,100,2.8,93,10,100,3843,205,3,2,6,10.8,742,29.21,3,103.97,39.93,9,26,100,100,100,0.1,0,100,11,13779,2
2024-06-10 07:00:00+00:00,126.03,1,18,100,1,1006.8,100,100,0.7,94,10,100,4971,191,4,2,6,10.8,742,29.21,3,119.11,48.51,12,32,90,100,100,0,0,100,11,12660,2
2024-06-10 08:00:00+00:00,105,1,25,100,1,1006.5,100,100,0.3,94,10,100,16176,181,4,2,6,10.8,742,29.21,3,138.39,55.73,13,35,0,100,100,0.1,0,100,11,7919,2
2024-06-10 09:00:00+00:00,101.3,1,14,100,1,1006.1,100,100,0.8,94,10,100,4371,172,4,2,6,10.8,742,29.21,3,163.16,60.27,12,34,0,100,100,0,0,100,11,11498,2
2024-06-10 10:00:00+00:00,88.1,1,8,10,1,1005.5,100,100,1.3,95,10,100,3746,172,4,2,6,10.8,742,29.21,3,191.37,60.72,13,37,0,6,5,0.2,6,7,11,25000,2
2024-06-10 11:00:00+00:00,70,1,8,100,1,1003.9,100,100,1.2,95,11,100,3339,191,5,2,6,10.8,742,29.21,3,217.16,56.9,14,38,0,100,41,0.3,0,100,11,16121,2
2024-06-10 12:00:00+00:00,59.9,1,13,0,1,1003.5,100,100,1.2,95,11,100,3155,212,6,2,6,10.8,742,29.21,3,237.48,50.09,12,33,0,73,0,0.2,0,73,11,22073,2
2024-06-10 13:00:00+00:00,58.11,1,46,0,1,1003.2,4,1,0.4,93,11,5,50000,225,4,2,6,10.8,742,29.21,3,253.3,41.7,49,137,0,53,62,0.4,52,68,12,11433,2
2024-06-10 14:00:00+00:00,61.8,1,163,0,1,1002.7,100,0,0.1,87,12,100,28256,213,6,2,6,10.8,742,29.21,3,266.37,32.63,74,206,0,67,4,0.7,19,67,12,11107,2
2024-06-10 15:00:00+00:00,71.8,1,64,0,1,1002.2,100,100,0.3,85,12,100,13451,211,5,2,6,10.8,742,29.21,3,278.03,23.42,82,229,0,93,9,0.4,0,93,11,25000,2
2024-06-10 16:00:00+00:00,89.07,1,3,0,1,1001.9,100,3,4.5,88,11,100,21118,33,1,2,6,10.8,742,29.21,3,289.13,14.45,73,202,0,100,5,0.1,0,100,10,16895,2
2024-06-10 17:00:00+00:00,109.89,1,26,100,1,1003.3,100,58,1,86,11,100,23270,317,8,2,6,10.8,742,29.21,3,300.27,6.08,2,6,0,100,42,0,0,100,9,9393,2
2024-06-10 18:00:00+00:00,113.8,1,3,100,1,1005.2,100,99,0.2,88,10,100,50000,313,7,2,6,10.8,742,29.21,3,311.89,-1.38,1,3,0,93,100,0.2,0,100,9,19334,2
2024-06-10 19:00:00+00:00,104,1,1,99,1,1006.9,100,99,0.4,91,10,100,17807,295,5,2,6,10.8,742,29.21,3,324.27,-7.55,1,2,0,100,100,0.1,0,100,9,25000,2
2024-06-10 20:00:00+00:00,97.16,1,0,93,1,1008.3,100,100,0.7,93,10,100,2905,276,4,2,6,10.8,742,29.21,3,337.5,-12.04,0,0,0,33,100,0.1,0,100,9,25000,2
2024-06-10 21:00:00+00:00,77,1,0,99,1,1009.5,100,90,0.5,94,10,100,4860,282,3,2,6,10.8,742,29.21,3,351.45,-14.51,0,0,0,6,28,0.1,0,29,9,25000,2
2024-06-10 22:00:00+00:00,60.44,2,0,73,2,1010.4,1,31,0,93,10,81,50000,278,3,2,6,10.8,742,29.21,3,5.7,-14.74,0,0,0,5,0,0,0,5,8,25000,2
2024-06-10 23:00:00+00:00,57.12,2,0,95,2,1010.9,0,9,0,93,9,95,50000,279,3,2,6,10.8,742,29.21,3,19.74,-12.7,0,0,0,30,0,0,0,30,8,25000,2
2024-06-11 00:00:00+00:00,61.12,3,0,45,3,1011.4,23,1,0,93,9,58,50000,265,3,2,6,10.8,742,29.21,3,33.13,-8.58,0,0,0,100,0,0,0,100,8,25000,2
2024-06-11 01:00:00+00:00,55,2,0,0,2,1011.8,100,0,0,92,9,100,50000,263,3,2,6,10.8,742,29.21,3,45.68,-2.72,0,0,0,100,0,0,0,100,8,25000,2
2024-06-11 02:00:00+00:00,58.07,2,0,0,2,1012,98,0,0,91,9,98,50000,267,3,2,6,10.8,742,29.21,3,57.43,4.51,0,0,0,100,1,0,0,100,8,25000,2
2024-06-11 03:00:00+00:00,59.17,2,2,0,2,1012.2,100,0,0,89,9,100,50000,263,3,2,6,10.8,742,29.21,3,68.63,12.74,0,0,0,100,2,0,0,100,8,25000,2
2024-06-11 04:00:00+00:00,77.93,2,10,0,2,1012.5,100,0,0,88,9,100,50000,253,3,2,6,10.8,742,29.21,3,79.69,21.61,4,10,0,85,2,0,21,85,9,25000,2
2024-06-11 05:00:00+00:00,97.67,2,38,0,2,1013.1,100,0,0,90,9,100,50000,262,5,2,6,10.8,742,29.21,3,91.17,30.81,100,277,0,6,2,0,31,6,10,25000,2
2024-06-11 06:00:00+00:00,87.75,5,102,0,7,1013.6,0,0,0,86,10,0,50000,262,5,2,6,10.8,742,29.21,3,103.87,39.95,149,414,0,45,2,0.1,33,45,12,20987,2
2024-06-11 07:00:00+00:00,68.23,2,183,0,2,1014,100,0,0,80,11,100,50000,271,6,2,6,10.8,742,29.21,3,118.99,48.54,169,469,0,75,7,0.2,15,75,13,21316,2
2024-06-11 08:00:00+00:00,48.71,4,105,0,4,1014.4,11,0,0,78,12,11,50000,264,4,2,6,10.8,742,29.21,3,138.26,55.77,177,492,0,98,64,0.2,0,98,13,13536,2
2024-06-11 09:00:00+00:00,33.35,2,126,0,2,1014.6,99,0,0,77,12,99,50000,245,5,2,6,10.8,742,29.21,3,163.04,60.33,172,479,0,100,28,0.4,0,100,13,15961,2
2024-06-11 10:00:00+00:00,13.31,5,194,0,7,1014.8,3,0,0,70,13,3,50000,290,5,2,6,10.8,742,29.21,3,191.3,60.79,172,477,0,100,5,0.4,0,100,13,18158,2
2024-06-11 11:00:00+00:00,1.84,2,253,0,2,1014.9,100,100,0,63,14,100,50000,283,6,2,6,10.8,742,29.21,3,217.14,56.98,252,701,0,84,1,0.1,0,84,14,25000,2
2024-06-11 12:00:00+00:00,0.86,2,110,0,2,1015.1,100,0,0,62,14,100,50000,282,5,2,6,10.8,742,29.21,3,237.48,50.18,222,618,0,79,0,0.3,12,79,14,16184,2
